TIME,V(XTOP:S1_B),V(XTOP:X4),V(XTOP:X1),V(XTOP:S0),V(XTOP:X7),V(XTOP:S2),V(XTOP:X3),V(XTOP:XDUT:UPPER_LEFT__A1),V(XTOP:X2),V(XTOP:XDUT:LOWER_RIGHT__A0),V(XTOP:X6),V(XTOP:X0),V(XTOP:S0_B),V(XTOP:Y),V(XTOP:DUT_VPWR),V(XTOP:XDUT:UPPER_LEFT__A0),V(XTOP:X5),V(XTOP:XDUT:LOWER_RIGHT__A1),V(XTOP:XDUT:UPPER_RIGHT__A1),V(XTOP:XDUT:A1),V(XTOP:XDUT:LOWER_LEFT__A0),V(XTOP:S2_B),V(XTOP:XDUT:LOWER_LEFT__A1),V(XTOP:XDUT:A2),V(XTOP:XDUT:UPPER_RIGHT__A0),V(XTOP:S1),V(XTOP:XDUT:A0),V(XTOP:XDUT:A3),I(XTOP:VS1_DRIVER),I(XTOP:VS1_B_DRIVER),I(XTOP:VS2_DRIVER),I(XTOP:VINIT_X0),I(XTOP:VS2_B_DRIVER),I(XTOP:VPOWER),I(XTOP:VS0_B_DRIVER),I(XTOP:CFAKE_LOAD),I(XTOP:VINIT_X4),I(XTOP:VINIT_X1),I(XTOP:VS0_DRIVER),I(XTOP:VINIT_X3),I(XTOP:VINIT_X6),I(XTOP:VINIT_X5),I(XTOP:VINIT_X7),I(XTOP:VINIT_X2)
2.08956250e-09,3.75750000e-01,0.00000000e+00,1.80000000e+00,1.42425000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,3.93821352e-01,0.00000000e+00,1.02967359e+00,0.00000000e+00,0.00000000e+00,3.75750000e-01,4.51049405e-02,1.80000000e+00,3.63769607e-01,1.80000000e+00,1.35184202e+00,1.39171045e+00,1.11040762e-01,2.85951444e-01,0.00000000e+00,3.92542543e-01,9.32426057e-01,1.03177773e+00,1.42425000e+00,2.68121147e-01,7.86456063e-01,-4.43418823e-05,9.86807804e-05,1.03933716e-05,-6.85524194e-06,5.03831699e-07,9.98315228e-05,2.09859042e-04,2.49747246e-05,-6.57190257e-06,-7.20348018e-05,-9.20555145e-05,-8.57966525e-05,-3.52413581e-06,-7.31751506e-05,-1.01515732e-04,-3.45685702e-06
2.09181250e-09,2.94750000e-01,0.00000000e+00,1.80000000e+00,1.50525000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.72970471e-01,0.00000000e+00,1.14142459e+00,0.00000000e+00,0.00000000e+00,2.94750000e-01,7.49523924e-02,1.80000000e+00,4.34516529e-01,1.80000000e+00,1.45577013e+00,1.47993119e+00,1.50240038e-01,3.32575948e-01,0.00000000e+00,4.71853143e-01,8.71351530e-01,1.14448362e+00,1.50525000e+00,3.39507358e-01,7.43540786e-01,-5.04135270e-05,1.34424594e-04,1.08334486e-05,-6.50321338e-08,-2.25187832e-06,8.97694013e-05,2.13149267e-04,2.80874122e-05,-3.57404760e-07,-7.47901941e-05,-8.65970869e-05,-9.22103436e-05,-3.32818727e-06,-7.63272159e-05,-1.13556790e-04,-3.39606871e-06
2.09383750e-09,2.21850000e-01,0.00000000e+00,1.80000000e+00,1.57815000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,5.41661809e-01,0.00000000e+00,1.22079718e+00,0.00000000e+00,0.00000000e+00,2.21850000e-01,1.04120970e-01,1.80000000e+00,4.98889325e-01,1.80000000e+00,1.51934271e+00,1.53564416e+00,1.88139656e-01,3.76029303e-01,0.00000000e+00,5.40817905e-01,8.02365834e-01,1.22370492e+00,1.57815000e+00,4.04328300e-01,6.93306618e-01,-4.71545665e-05,1.31601160e-04,1.16051596e-05,-6.11735256e-06,-1.02843411e-08,9.68767671e-05,2.22322266e-04,2.95295304e-05,-5.84506948e-06,-7.11666504e-05,-9.99105528e-05,-9.66913701e-05,-2.86858291e-06,-7.29709679e-05,-1.22925784e-04,-2.80291941e-06
2.09586250e-09,1.48950000e-01,0.00000000e+00,1.80000000e+00,1.65105000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,6.08715473e-01,0.00000000e+00,1.28258391e+00,0.00000000e+00,0.00000000e+00,1.48950000e-01,1.34322594e-01,1.80000000e+00,5.63573626e-01,1.80000000e+00,1.56733619e+00,1.57900206e+00,2.27984873e-01,4.20899593e-01,0.00000000e+00,6.08124409e-01,7.59460332e-01,1.28540320e+00,1.65105000e+00,4.69551912e-01,6.61357517e-01,-4.95962241e-05,1.36349840e-04,1.30041973e-05,2.80629678e-07,4.79883268e-06,9.72643082e-05,2.20371842e-04,3.01279996e-05,-3.44673662e-09,-7.09512626e-05,-9.22956974e-05,-9.99910518e-05,-2.98205554e-06,-7.25119287e-05,-1.30905285e-04,-3.04950595e-06
2.09788750e-09,7.60500000e-02,0.00000000e+00,1.80000000e+00,1.72395000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,6.74665735e-01,0.00000000e+00,1.32428285e+00,0.00000000e+00,0.00000000e+00,7.60500000e-02,1.65258372e-01,1.80000000e+00,6.28428354e-01,1.80000000e+00,1.60548895e+00,1.61397178e+00,2.69430247e-01,4.67034464e-01,0.00000000e+00,6.74265633e-01,7.68474302e-01,1.32735852e+00,1.72395000e+00,5.35054311e-01,6.71497993e-01,-4.39583880e-05,1.17611997e-04,1.46322910e-05,-5.88583317e-06,9.77524660e-06,1.08940742e-04,2.27690476e-04,3.09797105e-05,-5.61442275e-06,-6.56985979e-05,-1.05141563e-04,-1.02640357e-04,-2.67675464e-06,-6.71621639e-05,-1.37908653e-04,-2.61123966e-06
2.09991250e-09,3.15000000e-03,0.00000000e+00,1.80000000e+00,1.79685000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.39899978e-01,0.00000000e+00,1.34878294e+00,0.00000000e+00,0.00000000e+00,3.15000000e-03,1.96659826e-01,1.80000000e+00,6.93388000e-01,1.80000000e+00,1.63605771e+00,1.64220964e+00,3.12335056e-01,5.14287766e-01,0.00000000e+00,7.39638327e-01,8.30258673e-01,1.35267897e+00,1.79685000e+00,6.00753866e-01,7.23834539e-01,-4.65313489e-05,1.21711353e-04,1.58669291e-05,3.61711790e-07,1.57282883e-05,1.08297438e-04,2.22122535e-04,3.10478521e-05,8.54237404e-08,-6.47456691e-05,-9.69303432e-05,-1.04905394e-04,-2.87580893e-06,-6.58449113e-05,-1.44369682e-04,-2.94240431e-06
2.10000000e-09,-1.11022302e-15,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.42704883e-01,0.00000000e+00,1.34952974e+00,0.00000000e+00,0.00000000e+00,-1.11022302e-15,1.98018945e-01,1.80000000e+00,6.96196464e-01,1.80000000e+00,1.63722919e+00,1.64329540e+00,3.14221329e-01,5.16353330e-01,0.00000000e+00,7.42446266e-01,8.33965549e-01,1.35347428e+00,1.80000000e+00,6.03595285e-01,7.26840737e-01,-4.20472098e-05,1.11700284e-04,1.59588128e-05,-5.59016773e-06,1.61919347e-05,1.12880734e-04,2.29299374e-04,3.10832913e-05,-5.36092536e-06,-6.24678957e-05,-1.07491185e-04,-1.04949885e-04,-2.64688378e-06,-6.36016808e-05,-1.44555776e-04,-2.58565501e-06
2.10008750e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.79685000e+00,1.80000000e+00,7.45111571e-01,0.00000000e+00,1.35241615e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.99188587e-01,1.80000000e+00,6.97175917e-01,1.80000000e+00,1.63951261e+00,1.64548955e+00,3.14391204e-01,5.16639737e-01,3.15000000e-03,7.44858001e-01,8.37823465e-01,1.35637973e+00,1.80000000e+00,6.06062662e-01,7.31410200e-01,1.99677569e-05,5.39130491e-05,5.09054005e-05,-7.96313279e-08,-1.37809511e-05,1.03685847e-04,4.17677282e-05,2.67346857e-05,-7.15527457e-08,-5.65753370e-05,3.25933076e-05,-9.61935880e-05,1.25339169e-09,-5.77088525e-05,-1.36062925e-04,2.74142726e-09
2.10017500e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.79370000e+00,1.80000000e+00,7.47470455e-01,0.00000000e+00,1.35520469e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00336941e-01,1.80000000e+00,6.98186831e-01,1.80000000e+00,1.64175631e+00,1.64764592e+00,3.14626380e-01,5.16934503e-01,6.30000000e-03,7.47221493e-01,8.41808429e-01,1.35919080e+00,1.80000000e+00,6.08481716e-01,7.36014735e-01,2.23169701e-05,5.09659180e-05,5.22375953e-05,-4.89759003e-08,-1.45100953e-05,1.00374856e-04,3.90081094e-05,2.62480850e-05,-4.76471563e-08,-5.59038471e-05,3.61675652e-05,-9.59966152e-05,-5.30546496e-09,-5.70156039e-05,-1.35945452e-04,-5.41145739e-09
2.10035000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.78740000e+00,1.80000000e+00,7.52104163e-01,0.00000000e+00,1.36066205e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.02588880e-01,1.80000000e+00,7.00242159e-01,1.80000000e+00,1.64617617e+00,1.65189458e+00,3.15183700e-01,5.17514505e-01,1.26000000e-02,7.51864219e-01,8.49941162e-01,1.36469512e+00,1.80000000e+00,6.13233511e-01,7.45324282e-01,2.28574211e-05,4.90399692e-05,5.26229194e-05,-3.71188902e-08,-1.43133116e-05,9.87565135e-05,3.80346603e-05,2.52247956e-05,-3.71181391e-08,-5.42659097e-05,3.58974124e-05,-9.52112059e-05,-3.01247857e-09,-5.53506623e-05,-1.35342510e-04,-2.79758607e-09
2.10070000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.77480000e+00,1.80000000e+00,7.60886304e-01,0.00000000e+00,1.37098614e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.06847588e-01,1.80000000e+00,7.04508068e-01,1.80000000e+00,1.65463606e+00,1.66002840e+00,3.16733904e-01,5.18642357e-01,2.52000000e-02,7.60663032e-01,8.67071681e-01,1.37512420e+00,1.80000000e+00,6.22254435e-01,7.64538438e-01,2.27055434e-05,4.66078221e-05,5.27108771e-05,-4.74942292e-08,-1.36914374e-05,9.71610129e-05,3.66416850e-05,2.34461601e-05,-4.64700718e-08,-5.09868920e-05,3.34472550e-05,-9.33424255e-05,-3.73662180e-09,-5.20232599e-05,-1.33940048e-04,-3.88454912e-09
2.10140000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.74960000e+00,1.80000000e+00,7.76735016e-01,0.00000000e+00,1.38955233e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.14565938e-01,1.80000000e+00,7.13394362e-01,1.80000000e+00,1.67014709e+00,1.67494646e+00,3.21014208e-01,5.20979687e-01,5.04000000e-02,7.76540397e-01,9.04060453e-01,1.39395092e+00,1.80000000e+00,6.38700356e-01,8.04823486e-01,2.30461246e-05,4.14257082e-05,5.30390250e-05,-4.01856372e-08,-1.27038828e-05,9.27123279e-05,3.36062735e-05,2.06586960e-05,-4.04461612e-08,-4.52783353e-05,3.08341888e-05,-8.98323040e-05,-3.82417859e-09,-4.62202328e-05,-1.31540717e-04,-3.71643226e-09
2.10280000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.69920000e+00,1.80000000e+00,8.02981990e-01,0.00000000e+00,1.42013755e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.27718599e-01,1.80000000e+00,7.31346741e-01,1.80000000e+00,1.69632208e+00,1.70013344e+00,3.31912019e-01,5.26586340e-01,1.00800000e-01,8.02830633e-01,9.83428150e-01,1.42529764e+00,1.80000000e+00,6.66975837e-01,8.89246752e-01,2.20046466e-05,3.50069415e-05,5.25132619e-05,-4.87536999e-08,-1.10873550e-05,8.54882001e-05,2.85059484e-05,1.69203365e-05,-4.83693868e-08,-3.59113218e-05,2.53415281e-05,-8.29074506e-05,-3.64359828e-09,-3.66871780e-05,-1.26810230e-04,-3.99960539e-09
2.10560000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.59840000e+00,1.80000000e+00,8.40988951e-01,0.00000000e+00,1.46505886e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.48820705e-01,1.80000000e+00,7.64318925e-01,1.80000000e+00,1.73403187e+00,1.73644122e+00,3.56794263e-01,5.41322886e-01,2.01600000e-01,8.40890348e-01,1.12925664e+00,1.47205491e+00,1.80000000e+00,7.12210153e-01,1.05180764e+00,1.94111910e-05,2.99503850e-05,5.09914715e-05,-3.72054926e-08,-1.21909986e-05,7.14117139e-05,2.06076813e-05,1.32255287e-05,-3.83872339e-08,-2.32899260e-05,1.92761413e-05,-7.14053489e-05,-4.24843373e-09,-2.38047666e-05,-1.18038637e-04,-4.52571976e-09
2.10840000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.49760000e+00,1.80000000e+00,8.66764200e-01,0.00000000e+00,1.49769134e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.66541394e-01,1.80000000e+00,7.92031164e-01,1.80000000e+00,1.75792727e+00,1.75945678e+00,3.84027046e-01,5.59149229e-01,3.02400000e-01,8.66693290e-01,1.23899313e+00,1.50677135e+00,1.80000000e+00,7.47965940e-01,1.18398131e+00,1.65536212e-05,3.17717692e-05,4.95064269e-05,-3.43341574e-08,-1.92005415e-05,6.10984603e-05,1.56536857e-05,1.20897419e-05,-3.45601854e-08,-1.55701952e-05,1.48606776e-05,-6.23917033e-05,-3.83444862e-09,-1.59063146e-05,-1.09525197e-04,-4.69204631e-09
2.11120000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.39680000e+00,1.80000000e+00,8.85735620e-01,0.00000000e+00,1.52584327e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.81406960e-01,1.80000000e+00,8.15084731e-01,1.80000000e+00,1.77313071e+00,1.77410380e+00,4.15309287e-01,5.79209369e-01,4.03200000e-01,8.85681061e-01,1.32253896e+00,1.53690235e+00,1.80000000e+00,7.77897360e-01,1.28517990e+00,1.59322708e-05,2.95495503e-05,4.80672147e-05,-1.99934634e-08,-2.28444620e-05,5.31012276e-05,1.32950555e-05,9.14678011e-06,-2.11812020e-08,-1.07975673e-05,1.31733083e-05,-5.54088280e-05,-5.48370601e-09,-1.10161585e-05,-1.01464801e-04,-6.32747824e-09
2.11400000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.29600000e+00,1.80000000e+00,9.00511210e-01,0.00000000e+00,1.55321473e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.91641087e-01,1.80000000e+00,8.34610734e-01,1.80000000e+00,1.78282762e+00,1.78344691e+00,4.55262844e-01,6.02858543e-01,5.04000000e-01,9.00467215e-01,1.38939593e+00,1.56472772e+00,1.80000000e+00,8.03805259e-01,1.36700605e+00,1.62287961e-05,2.94567416e-05,4.50734706e-05,-1.85694694e-08,-2.65798240e-05,4.70113930e-05,1.17163140e-05,5.47340110e-06,-1.85615064e-08,-7.62705569e-06,1.17387120e-05,-4.90948284e-05,-6.21720952e-09,-7.76758389e-06,-9.25879413e-05,-7.08114161e-09
2.11680000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.19520000e+00,1.80000000e+00,9.12492546e-01,0.00000000e+00,1.58043829e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.96096508e-01,1.80000000e+00,8.51489780e-01,1.80000000e+00,1.78902127e+00,1.78941498e+00,5.07131845e-01,6.32199590e-01,6.04800000e-01,9.12455853e-01,1.44380310e+00,1.59053179e+00,1.80000000e+00,8.27005754e-01,1.43603319e+00,1.78997089e-05,2.61414265e-05,4.17605068e-05,-7.97136024e-09,-2.80303131e-05,4.15849893e-05,1.10759413e-05,8.91486503e-07,-8.85210422e-09,-5.62693278e-06,1.21031098e-05,-4.37942868e-05,-8.95262657e-09,-5.71781189e-06,-8.28289290e-05,-9.08105654e-09
2.11960000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.09440000e+00,1.80000000e+00,9.22501652e-01,0.00000000e+00,1.60711010e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.95499008e-01,1.80000000e+00,8.66393780e-01,1.80000000e+00,1.79298108e+00,1.79323028e+00,5.59416793e-01,6.65665818e-01,7.05600000e-01,9.22470216e-01,1.48717055e+00,1.61405145e+00,1.80000000e+00,8.48760805e-01,1.49547849e+00,1.53732461e-05,2.43102268e-05,4.10469400e-05,-9.61534846e-09,-3.06726240e-05,3.69865092e-05,1.00163783e-05,-1.74505777e-06,-9.35945215e-09,-4.19997914e-06,1.09325660e-05,-3.87492513e-05,-1.02187930e-08,-4.25763583e-06,-7.18220727e-05,-9.48370543e-09
2.12240000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,9.93600000e-01,1.80000000e+00,9.31055495e-01,0.00000000e+00,1.63267398e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.92665580e-01,1.80000000e+00,8.79888093e-01,1.80000000e+00,1.79551355e+00,1.79566996e+00,6.03186655e-01,6.97947619e-01,8.06400000e-01,9.31028166e-01,1.51952644e+00,1.63480160e+00,1.80000000e+00,8.70643814e-01,1.54701783e+00,1.40354490e-05,1.96382035e-05,4.13092600e-05,-2.04982296e-09,-3.17617179e-05,3.24368886e-05,9.16309476e-06,-2.30269610e-06,-2.72436266e-09,-3.31303315e-06,1.00167214e-05,-3.45600167e-05,-1.34911121e-08,-3.35025590e-06,-6.13820198e-05,-1.07735593e-08
2.12520000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,8.92800000e-01,1.80000000e+00,9.38496906e-01,0.00000000e+00,1.65666326e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.89962671e-01,1.80000000e+00,8.92142149e-01,1.80000000e+00,1.79713369e+00,1.79723023e+00,6.38623520e-01,7.25893229e-01,9.07200000e-01,9.38472771e-01,1.54158261e+00,1.65214674e+00,1.80000000e+00,8.94110154e-01,1.59154095e+00,1.13563267e-05,1.76361802e-05,4.28072381e-05,-5.38890326e-09,-3.48786131e-05,2.83535233e-05,7.78952657e-06,-1.55860319e-06,-5.00300732e-09,-2.61081312e-06,8.10368196e-06,-3.06289697e-05,-1.46282230e-08,-2.63369296e-06,-5.19867825e-05,-9.42891400e-09
2.12800000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.92000000e-01,1.80000000e+00,9.45063915e-01,0.00000000e+00,1.67870990e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.89143907e-01,1.80000000e+00,9.01710753e-01,1.80000000e+00,1.79816965e+00,1.79822797e+00,6.67749851e-01,7.49334582e-01,1.00800000e+00,9.45042442e-01,1.55545377e+00,1.66566951e+00,1.80000000e+00,9.17348862e-01,1.62956101e+00,1.06130940e-05,1.32703416e-05,4.33174202e-05,4.89319601e-10,-3.64309655e-05,2.43147133e-05,6.71170194e-06,3.88940350e-07,-7.77869086e-11,-2.19756794e-06,6.90494715e-06,-2.76414896e-05,-1.75973571e-08,-2.21225079e-06,-4.41790397e-05,-8.85965169e-09
2.13360000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,5.90400000e-01,1.80000000e+00,9.56267089e-01,0.00000000e+00,1.71595289e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.05960847e-01,1.80000000e+00,9.20971019e-01,1.80000000e+00,1.79929145e+00,1.79930830e+00,7.12017438e-01,7.85835965e-01,1.20960000e+00,9.56249660e-01,1.56185111e+00,1.68204020e+00,1.80000000e+00,9.41778525e-01,1.68809088e+00,4.81651594e-06,7.95399340e-06,4.38772637e-05,-3.04830782e-09,-3.81745023e-05,1.62543984e-05,4.65377256e-06,1.16231596e-05,-2.58627940e-09,-1.55255345e-06,5.41121616e-06,-2.36151531e-05,-1.84800362e-08,-1.55696542e-06,-3.16103630e-05,-3.78792673e-09
2.13920000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,3.88800000e-01,1.80000000e+00,9.65496360e-01,0.00000000e+00,1.74372824e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.64160645e-01,1.80000000e+00,9.33594946e-01,1.80000000e+00,1.79972552e+00,1.79972635e+00,7.41082182e-01,8.11612341e-01,1.41120000e+00,9.65482117e-01,1.53971526e+00,1.68533781e+00,1.80000000e+00,8.80563493e-01,1.72665196e+00,-3.08878991e-06,-1.28502663e-06,4.20062204e-05,2.05515603e-09,-3.40402045e-05,8.47370043e-06,2.50801139e-06,2.99481252e-05,1.55513648e-09,-1.26338085e-06,3.18623375e-06,-2.17351820e-05,-1.80019172e-08,-1.26464110e-06,-2.29029287e-05,9.79330018e-10
2.14420334e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.08679606e-01,1.80000000e+00,9.72529362e-01,0.00000000e+00,1.76108002e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.56798825e-01,1.80000000e+00,9.24814419e-01,1.80000000e+00,1.79987924e+00,1.79987355e+00,7.58738939e-01,8.28167406e-01,1.59132039e+00,9.72516865e-01,1.49494171e+00,1.67780349e+00,1.80000000e+00,7.76978176e-01,1.74960453e+00,-9.17405827e-06,-3.28313110e-06,4.14208679e-05,-2.34369982e-09,-3.18290720e-05,3.31936700e-06,3.32848824e-07,4.41128825e-05,-1.86486155e-09,-1.02006393e-06,5.04993414e-07,-2.22143934e-05,-1.34209209e-08,-1.01921374e-06,-1.73568624e-05,5.95627868e-09
2.14920669e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.85592114e-02,1.80000000e+00,9.78695925e-01,0.00000000e+00,1.77321368e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.73829651e-01,1.80000000e+00,8.80696953e-01,1.80000000e+00,1.79994325e+00,1.79993490e+00,7.71384441e-01,8.40542246e-01,1.77144079e+00,9.78684547e-01,1.43061011e+00,1.66112319e+00,1.80000000e+00,7.25229483e-01,1.76603240e+00,-4.81697668e-07,-4.90716822e-06,3.95925677e-05,2.21216792e-09,-3.15387601e-05,-3.24033783e-08,-1.76207440e-06,4.94491981e-05,1.72854932e-09,-9.29033231e-07,-3.66938880e-06,-2.56266551e-05,-1.18052588e-08,-9.28052852e-07,-1.36897426e-05,7.55466843e-09
2.15000000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,-1.11022302e-15,1.80000000e+00,9.79604664e-01,0.00000000e+00,1.77476608e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.93459175e-01,1.80000000e+00,8.71980928e-01,1.80000000e+00,1.79994880e+00,1.79994015e+00,7.73031253e-01,8.42194694e-01,1.80000000e+00,9.79593386e-01,1.41886052e+00,1.65772679e+00,1.80000000e+00,7.25393662e-01,1.76820077e+00,-2.31987658e-06,-3.40952228e-06,4.00471166e-05,-1.98758653e-09,-3.25876856e-05,-2.48221202e-07,-1.43507392e-06,4.95259272e-05,-1.52645733e-09,-8.63322847e-07,-2.11138946e-06,-2.72725456e-05,-9.75229171e-09,-8.61737770e-07,-1.30959146e-05,8.66504229e-09
2.15045030e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.80110160e-01,0.00000000e+00,1.77567919e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.03574018e-01,1.80000000e+00,8.67854277e-01,1.80000000e+00,1.79995164e+00,1.79994460e+00,7.76614214e-01,8.43125504e-01,1.80000000e+00,9.80099333e-01,1.41707689e+00,1.65538119e+00,1.80000000e+00,7.21466971e-01,1.76869023e+00,-2.29533692e-06,-2.24406085e-06,1.77093151e-06,-1.29632375e-10,6.77577734e-06,-1.16110689e-06,-1.70821414e-06,4.49248086e-05,-9.69853219e-11,-8.76708388e-07,-2.26136767e-06,-2.77455541e-05,-1.13658590e-08,-8.74752582e-07,-1.29283658e-05,9.32984019e-09
2.15090060e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.80610774e-01,0.00000000e+00,1.77651972e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.13205866e-01,1.80000000e+00,8.63678314e-01,1.80000000e+00,1.79995450e+00,1.79994792e+00,7.79984398e-01,8.44162776e-01,1.80000000e+00,9.80599990e-01,1.41531597e+00,1.65318103e+00,1.80000000e+00,7.18884990e-01,1.76922484e+00,-1.21844000e-06,-1.81796046e-06,1.44682185e-06,-1.65091540e-11,7.24282641e-06,-1.13166203e-06,-1.63581240e-06,4.27796012e-05,-8.69584111e-12,-8.66544498e-07,-2.22220131e-06,-2.84718391e-05,-1.05366798e-08,-8.65221187e-07,-1.26689165e-05,8.73369436e-09
2.15180120e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.81602188e-01,0.00000000e+00,1.77807806e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.31618371e-01,1.80000000e+00,8.55527301e-01,1.80000000e+00,1.79995977e+00,1.79995411e+00,7.86367211e-01,8.46408881e-01,1.80000000e+00,9.81591501e-01,1.41190803e+00,1.64905099e+00,1.80000000e+00,7.15925233e-01,1.77032439e+00,6.24764629e-07,-1.04786761e-06,1.24695327e-06,-4.11202041e-12,7.50151811e-06,-8.35978574e-07,-1.41500989e-06,3.89990540e-05,2.54846480e-12,-8.46753447e-07,-1.93804748e-06,-2.99860116e-05,-9.20073849e-09,-8.45629685e-07,-1.21528128e-05,7.20505145e-09
2.15360241e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.83526835e-01,0.00000000e+00,1.78062131e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.64174034e-01,1.80000000e+00,8.42050544e-01,1.80000000e+00,1.79996812e+00,1.79996433e+00,7.97351104e-01,8.51551051e-01,1.80000000e+00,9.83516442e-01,1.40580511e+00,1.64220482e+00,1.80000000e+00,7.18620671e-01,1.77261127e+00,2.69912840e-06,-1.43216626e-07,1.05083014e-06,-4.08063106e-13,7.85291361e-06,-3.08974572e-07,-8.46774482e-07,3.32985071e-05,7.62414657e-12,-8.10190548e-07,-7.14673321e-07,-3.28833488e-05,-7.18146332e-09,-8.09370915e-07,-1.11616517e-05,5.38382025e-09
2.15540361e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.85378020e-01,0.00000000e+00,1.78263861e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.92535222e-01,1.80000000e+00,8.33787221e-01,1.80000000e+00,1.79997412e+00,1.79997220e+00,8.06578391e-01,8.57065418e-01,1.80000000e+00,9.85367966e-01,1.40065867e+00,1.63686492e+00,1.80000000e+00,7.27378514e-01,1.77488606e+00,3.88407822e-06,3.94086611e-07,1.03197550e-06,1.27273960e-11,7.55877487e-06,2.10721924e-07,-2.98001818e-07,2.96842292e-05,1.93572812e-11,-7.76301896e-07,5.81442440e-07,-3.51366369e-05,-6.05577558e-09,-7.75854601e-07,-1.02530455e-05,3.95505829e-09
