TIME,V(XTOP:XDUT:A3),V(XTOP:XDUT:A0),V(XTOP:X6),V(XTOP:XDUT:LOWER_RIGHT__A0),V(XTOP:X3),V(XTOP:X1),V(XTOP:X4),V(XTOP:S1_B),V(XTOP:XDUT:UPPER_RIGHT__A0),V(XTOP:XDUT:A2),V(XTOP:S1),V(XTOP:XDUT:LOWER_LEFT__A1),V(XTOP:XDUT:UPPER_LEFT__A1),V(XTOP:XDUT:UPPER_LEFT__A0),V(XTOP:XDUT:LOWER_RIGHT__A1),V(XTOP:X5),V(XTOP:XDUT:A1),V(XTOP:XDUT:UPPER_RIGHT__A1),V(XTOP:DUT_VPWR),V(XTOP:XDUT:LOWER_LEFT__A0),V(XTOP:S2_B),V(XTOP:S0),V(XTOP:X7),V(XTOP:S2),V(XTOP:Y),V(XTOP:S0_B),V(XTOP:X0),V(XTOP:X2),I(XTOP:VS0_B),I(XTOP:V9),I(XTOP:V6),I(XTOP:VS2),I(XTOP:VS1),I(XTOP:V8),I(XTOP:VS2_B),I(XTOP:VS1_B),I(XTOP:V7),I(XTOP:V4),I(XTOP:VS0),I(XTOP:VSOURCE),I(XTOP:CFAKE),I(XTOP:V5),I(XTOP:V11),I(XTOP:V10)
7.00000000e-10,8.46624581e-01,5.04444333e-01,1.80000000e+00,1.37222160e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.38444582e+00,1.00150642e+00,1.80000000e+00,7.69952572e-01,7.56941904e-01,5.99754817e-01,1.60221905e+00,0.00000000e+00,2.84907514e-01,1.60224506e+00,1.80000000e+00,4.64492767e-01,0.00000000e+00,-1.11022302e-15,0.00000000e+00,1.80000000e+00,1.88498556e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,-9.93384866e-05,-2.36462056e-06,-1.23445518e-04,1.34730148e-05,4.04862263e-05,-6.62219082e-05,1.86702527e-05,4.20363272e-05,-2.39215094e-06,-6.82710444e-05,2.30319063e-04,1.20175176e-04,2.53321495e-05,-2.36131735e-06,-2.46721667e-06,-1.57062676e-04
7.00218711e-10,8.54091174e-01,5.10295154e-01,1.80000000e+00,1.37827743e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.39061232e+00,1.01093640e+00,1.80000000e+00,7.74646090e-01,7.61783712e-01,6.04924597e-01,1.60910189e+00,0.00000000e+00,2.88562587e-01,1.60912683e+00,1.80000000e+00,4.68299761e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.91261716e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.26776227e-05,-2.01127359e-08,-1.14811878e-04,1.30337650e-05,3.60557700e-05,-5.73153488e-05,1.96797388e-05,4.93387153e-05,1.07394241e-08,-5.94413855e-05,4.52126770e-05,1.09022695e-04,2.52676811e-05,-1.99214204e-08,1.21149876e-08,-1.48380421e-04
7.00415551e-10,8.60960005e-01,5.15474776e-01,1.80000000e+00,1.38350361e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.39595195e+00,1.01954595e+00,1.80000000e+00,7.78719346e-01,7.65990585e-01,6.09476762e-01,1.61506545e+00,0.00000000e+00,2.91786615e-01,1.61509004e+00,1.80000000e+00,4.71629642e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.93751038e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.30640200e-05,-3.68312074e-08,-1.13179437e-04,1.29578759e-05,3.53501176e-05,-5.56516891e-05,2.01936677e-05,4.78743517e-05,-3.86376637e-09,-5.77216265e-05,4.30561427e-05,1.06702856e-04,2.52928702e-05,-3.68172556e-08,-3.36189585e-09,-1.46953668e-04
7.00809231e-10,8.74897920e-01,5.25662832e-01,1.80000000e+00,1.39351341e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.40621707e+00,1.03686801e+00,1.80000000e+00,7.86585616e-01,7.74121765e-01,6.18389364e-01,1.62656576e+00,0.00000000e+00,2.98109737e-01,1.62658981e+00,1.80000000e+00,4.78104856e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.98731934e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.04830127e-05,-4.07272406e-08,-1.09942022e-04,1.27448388e-05,3.39901167e-05,-5.23422894e-05,2.12152721e-05,4.52166277e-05,-4.47130848e-09,-5.43000532e-05,4.11559808e-05,1.03704322e-04,2.53157420e-05,-4.07363072e-08,-4.05468009e-09,-1.44113061e-04
7.01596590e-10,9.03870956e-01,5.44993455e-01,1.80000000e+00,1.41135799e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.42478428e+00,1.07193245e+00,1.80000000e+00,8.00766724e-01,7.88814330e-01,6.35112495e-01,1.64738066e+00,0.00000000e+00,3.10067403e-01,1.64740383e+00,1.80000000e+00,4.90036214e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,2.08725215e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,3.57165850e-05,-4.09511693e-08,-1.03752531e-04,1.23801828e-05,3.15347633e-05,-4.62515569e-05,2.24934675e-05,4.11976359e-05,-4.08013753e-09,-4.80007410e-05,3.70924408e-05,9.76234698e-05,2.54528419e-05,-4.09398307e-08,-3.40094403e-09,-1.38699454e-04
7.03171309e-10,9.62962077e-01,5.79773754e-01,1.80000000e+00,1.44030044e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.45587936e+00,1.13950221e+00,1.80000000e+00,8.24246963e-01,8.13217284e-01,6.64781508e-01,1.68168119e+00,0.00000000e+00,3.31911168e-01,1.68170299e+00,1.80000000e+00,5.10709609e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,2.28906829e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.86908808e-05,-4.64059093e-08,-9.32249695e-05,1.17153355e-05,2.72372547e-05,-3.64275081e-05,2.37565713e-05,3.53598379e-05,-5.08792116e-09,-3.78280796e-05,3.05848499e-05,8.63985072e-05,2.58112038e-05,-4.64175726e-08,-4.16854447e-09,-1.29652429e-04
7.04746028e-10,1.01964113e+00,6.09907974e-01,1.80000000e+00,1.46268195e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.48122771e+00,1.20056624e+00,1.80000000e+00,8.42776678e-01,8.32526180e-01,6.90189543e-01,1.70810813e+00,0.00000000e+00,3.51853251e-01,1.70812874e+00,1.80000000e+00,5.28250556e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,2.49590186e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.36064403e-05,-4.28185211e-08,-8.43683671e-05,1.13689060e-05,2.38456098e-05,-2.88117630e-05,2.26798955e-05,3.20322742e-05,-4.67724778e-09,-2.99455329e-05,2.49915528e-05,7.62304820e-05,2.67273337e-05,-4.28084104e-08,-3.23340856e-09,-1.22077214e-04
7.06320746e-10,1.07048690e+00,6.36110245e-01,1.80000000e+00,1.48070728e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.50302313e+00,1.25465396e+00,1.80000000e+00,8.57847491e-01,8.48243446e-01,7.12152673e-01,1.72854544e+00,0.00000000e+00,3.70778874e-01,1.72856497e+00,1.80000000e+00,5.43802397e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,2.71030919e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.00650367e-05,-4.30000510e-08,-7.70824324e-05,1.12203093e-05,2.11487891e-05,-2.30379850e-05,2.07233550e-05,2.92710950e-05,-5.89926906e-09,-2.39703695e-05,2.12069779e-05,6.76257818e-05,2.77350456e-05,-4.30115739e-08,-3.97912747e-09,-1.15816504e-04
7.09470184e-10,1.15083717e+00,6.79384927e-01,1.80000000e+00,1.50885804e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.54079745e+00,1.34557996e+00,1.80000000e+00,8.81342182e-01,8.72729247e-01,7.48278263e-01,1.75700839e+00,0.00000000e+00,4.07673187e-01,1.75702628e+00,1.80000000e+00,5.71930383e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,3.16045511e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.52231659e-05,-3.21653368e-08,-6.50730188e-05,1.11726648e-05,1.73290121e-05,-1.48114789e-05,1.55540111e-05,2.56707232e-05,-6.37229357e-09,-1.54689901e-05,1.52933446e-05,5.33611009e-05,2.94365457e-05,-3.21544843e-08,-3.00014616e-09,-1.05016862e-04
7.12619622e-10,1.20725745e+00,7.13131707e-01,1.80000000e+00,1.53027007e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.57393720e+00,1.41912362e+00,1.80000000e+00,8.98779117e-01,8.90865137e-01,7.76388942e-01,1.77408532e+00,0.00000000e+00,4.44294843e-01,1.77410203e+00,1.80000000e+00,5.98188752e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,3.62647735e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.24867459e-05,-2.34759009e-08,-5.57764850e-05,1.10201901e-05,1.48605472e-05,-9.86282212e-06,1.19021753e-05,2.18424280e-05,-8.80283080e-09,-1.03542237e-05,1.21208734e-05,4.28759318e-05,2.97514475e-05,-2.34857066e-08,-3.68698356e-09,-9.59434861e-05
7.15769060e-10,1.24698105e+00,7.40050935e-01,1.80000000e+00,1.54738296e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.60384109e+00,1.47951749e+00,1.80000000e+00,9.12461391e-01,9.05060578e-01,7.98853363e-01,1.78436208e+00,0.00000000e+00,4.80724367e-01,1.78437757e+00,1.80000000e+00,6.23807245e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,4.09157733e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.05086083e-05,-1.44859884e-08,-4.79311656e-05,1.06791206e-05,1.30509603e-05,-6.70639949e-06,9.00567095e-06,1.89885828e-05,-9.70890704e-09,-7.08983137e-06,9.52221109e-06,3.47983307e-05,2.93194126e-05,-1.44727395e-08,-2.70158555e-09,-8.75975958e-05
7.22067935e-10,1.29759025e+00,7.80659027e-01,1.80000000e+00,1.57223713e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.65452096e+00,1.57195133e+00,1.80000000e+00,9.33259955e-01,9.26570963e-01,8.32991221e-01,1.79469551e+00,0.00000000e+00,5.50822362e-01,1.79470819e+00,1.80000000e+00,6.72968168e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,4.98133839e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,8.06724595e-06,-6.47429916e-09,-3.57340545e-05,9.70700532e-06,1.04396925e-05,-3.43964866e-06,5.91603096e-06,1.34470878e-05,-1.34385505e-08,-3.69633568e-06,6.77756788e-06,2.37802725e-05,2.71834393e-05,-6.48112042e-09,-2.94621022e-09,-7.33506091e-05
7.28366810e-10,1.32591885e+00,8.09318325e-01,1.80000000e+00,1.58779227e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.69373433e+00,1.63694198e+00,1.80000000e+00,9.48389782e-01,9.42158735e-01,8.57425144e-01,1.79820124e+00,0.00000000e+00,6.15282701e-01,1.79821045e+00,1.80000000e+00,7.18133530e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,5.79846284e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,6.34375845e-06,-1.03718969e-09,-2.65315045e-05,8.60444302e-06,8.56647066e-06,-2.04350613e-06,4.08325956e-06,1.00161820e-05,-1.38085610e-08,-2.23178311e-06,4.62940493e-06,1.67278426e-05,2.47067416e-05,-1.02128427e-09,-1.27397774e-09,-6.19090192e-05
7.34665686e-10,1.34334192e+00,8.30791832e-01,1.80000000e+00,1.59734099e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.72293665e+00,1.68321481e+00,1.80000000e+00,9.60177195e-01,9.54268959e-01,8.76021763e-01,1.79939109e+00,0.00000000e+00,6.73039838e-01,1.79939705e+00,1.80000000e+00,7.58421879e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,6.54079449e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,5.22510790e-06,-1.51088061e-09,-1.98804843e-05,7.58300811e-06,7.13222212e-06,-1.47534504e-06,3.27691526e-06,7.12256688e-06,-1.40935815e-08,-1.62262987e-06,3.69938779e-06,1.23424136e-05,2.24338415e-05,-1.51805656e-09,-1.58889726e-09,-5.33477429e-05
7.40964561e-10,1.35504296e+00,8.47630937e-01,1.80000000e+00,1.60342055e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.74433354e+00,1.71628279e+00,1.80000000e+00,9.69774628e-01,9.64108638e-01,8.90819861e-01,1.79979460e+00,0.00000000e+00,7.24254308e-01,1.79979756e+00,1.80000000e+00,7.93914049e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,7.22083050e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.26183668e-06,6.98821651e-10,-1.48235924e-05,6.68248235e-06,5.99440705e-06,-1.09924036e-06,2.57212954e-06,5.62739930e-06,-1.17670175e-08,-1.21886461e-06,2.58179531e-06,9.17420260e-06,2.07507574e-05,7.13968126e-10,-3.18989817e-10,-4.68714852e-05
7.53562312e-10,1.37130291e+00,8.73030136e-01,1.80000000e+00,1.61088276e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.77160224e+00,1.75766576e+00,1.80000000e+00,9.84905241e-01,9.79588418e-01,9.13536142e-01,1.80000022e+00,0.00000000e+00,8.04858777e-01,1.79999736e+00,1.80000000e+00,8.51244054e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,8.44607486e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.97477382e-06,-8.51731733e-10,-8.46686124e-06,5.31892646e-06,3.97381429e-06,-8.02027577e-07,2.19962378e-06,3.03748441e-06,-8.93106785e-09,-8.88463831e-07,1.81223840e-06,5.74781791e-06,1.81528335e-05,-8.59395617e-10,-8.97253692e-10,-3.89490240e-05
7.66160063e-10,1.38558179e+00,8.91258757e-01,1.80000000e+00,1.61598215e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.78558678e+00,1.77856834e+00,1.80000000e+00,9.96361781e-01,9.91283170e-01,9.30167905e-01,1.80000174e+00,0.00000000e+00,8.63942240e-01,1.79999260e+00,1.80000000e+00,8.93077054e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,9.60957270e-01,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.08381180e-06,9.20347701e-10,-4.93438033e-06,3.79171891e-06,2.96036201e-06,-5.77603053e-07,2.30078918e-06,2.40937197e-06,-3.88446688e-09,-6.44983362e-07,9.84418022e-07,4.48364887e-06,1.87902006e-05,9.35710711e-10,2.43587317e-11,-3.48056225e-05
7.78757813e-10,1.40478530e+00,9.05286973e-01,1.80000000e+00,1.62191115e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79268568e+00,1.78914473e+00,1.80000000e+00,1.00552826e+00,1.00062598e+00,9.43138967e-01,1.80000215e+00,0.00000000e+00,9.02693036e-01,1.79998892e+00,1.80000000e+00,9.23376543e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.07493249e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.57339562e-06,-8.59070083e-10,-3.17321775e-06,2.23676420e-06,1.77899049e-06,-5.10311092e-07,3.18784735e-06,1.63684538e-06,-3.26309730e-09,-5.65906008e-07,1.01884658e-06,4.90364251e-06,1.73988703e-05,-8.69344678e-10,-1.15621347e-09,-3.24107588e-05
7.91355564e-10,1.43113532e+00,9.16593992e-01,1.80000000e+00,1.63035756e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79629049e+00,1.79449459e+00,1.80000000e+00,1.01313585e+00,1.00837110e+00,9.53691586e-01,1.80000287e+00,0.00000000e+00,9.27534095e-01,1.79998897e+00,1.80000000e+00,9.44870664e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.17733954e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.14288873e-06,9.17776946e-10,-2.06059494e-06,2.01199083e-06,1.55407138e-06,-3.81710751e-07,3.81979502e-06,2.01996567e-06,-5.21468603e-10,-4.28364922e-07,6.24557096e-07,5.47044908e-06,1.51171064e-05,9.29185161e-10,-6.40238615e-10,-3.03067654e-05
8.03953315e-10,1.46333994e+00,9.26011424e-01,1.80000000e+00,1.64162746e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79811725e+00,1.79720834e+00,1.80000000e+00,1.01961707e+00,1.01496366e+00,9.62538528e-01,1.80000352e+00,0.00000000e+00,9.45614174e-01,1.79999178e+00,1.80000000e+00,9.60824951e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.26539267e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,9.87613715e-07,-8.64375080e-10,-1.56686760e-06,1.33313323e-06,1.01193754e-06,-3.70113856e-07,4.06042775e-06,1.69097435e-06,-1.42008707e-09,-4.10125839e-07,8.92860308e-07,5.82810552e-06,1.28412597e-05,-8.77895732e-10,-2.04116597e-09,-2.82616684e-05
8.16551066e-10,1.49839964e+00,9.34048739e-01,1.80000000e+00,1.65503910e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79904549e+00,1.79858556e+00,1.80000000e+00,1.02524865e+00,1.02068784e+00,9.70123993e-01,1.80000354e+00,0.00000000e+00,9.59850740e-01,1.79999471e+00,1.80000000e+00,9.73364696e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.34134118e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.67142619e-07,9.18206168e-10,-1.12745101e-06,1.42838582e-06,1.08174946e-06,-2.77168222e-07,3.84479088e-06,2.10152358e-06,4.49320744e-10,-3.11425137e-07,5.82485903e-07,5.71073097e-06,1.12736829e-05,9.28703554e-10,-1.56815382e-09,-2.58680263e-05
8.41746567e-10,1.56678970e+00,9.47297263e-01,1.80000000e+00,1.68385462e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79980246e+00,1.79970944e+00,1.80000000e+00,1.03471115e+00,1.03029789e+00,9.82683734e-01,1.80000332e+00,0.00000000e+00,9.81787569e-01,1.79999846e+00,1.80000000e+00,9.92547400e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.46433735e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,6.34738200e-07,-8.68442449e-10,-8.37128122e-07,7.46556627e-07,5.71912039e-07,-2.60339727e-07,3.28869214e-06,1.56416274e-06,-8.18808205e-10,-2.87059123e-07,8.23309899e-07,5.20344801e-06,8.25300483e-06,-8.80960414e-10,-3.19335544e-09,-2.10595890e-05
8.66942069e-10,1.62580436e+00,9.57813419e-01,1.80000000e+00,1.71108725e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79996173e+00,1.79994515e+00,1.80000000e+00,1.04238585e+00,1.03808489e+00,9.92688472e-01,1.80000237e+00,0.00000000e+00,9.97972696e-01,1.79999965e+00,1.80000000e+00,1.00660351e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.55619652e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.41366945e-07,9.17075547e-10,-5.67406968e-07,8.51245304e-07,6.71558993e-07,-1.70009473e-07,2.46245835e-06,1.65699327e-06,7.80936532e-10,-1.91390966e-07,4.31385624e-07,4.16149250e-06,6.33041852e-06,9.28547498e-10,-2.66800780e-09,-1.63126009e-05
8.92137570e-10,1.67211756e+00,9.66492906e-01,1.80000000e+00,1.73368037e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79999454e+00,1.79999338e+00,1.80000000e+00,1.04882069e+00,1.04460905e+00,1.00096024e+00,1.80000168e+00,0.00000000e+00,1.01065236e+00,1.79999991e+00,1.80000000e+00,1.01760962e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.62409443e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,4.17895339e-07,-8.71462118e-10,-5.47114411e-07,3.37774326e-07,2.99189721e-07,-1.87039250e-07,1.93813266e-06,9.51754792e-07,-7.51610092e-10,-2.05188508e-07,6.18707060e-07,3.34544370e-06,4.44895325e-06,-8.83333128e-10,-3.47069722e-09,-1.24082182e-05
9.17333072e-10,1.70718151e+00,9.73857609e-01,1.80000000e+00,1.75129866e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.80000078e+00,1.80000201e+00,1.80000000e+00,1.05434749e+00,1.05020909e+00,1.00798457e+00,1.80000076e+00,0.00000000e+00,1.02094552e+00,1.79999989e+00,1.80000000e+00,1.02659099e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.67358681e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,2.86445785e-07,9.16893283e-10,-3.81182013e-07,5.47825364e-07,4.79124775e-07,-1.17030167e-07,1.34375116e-06,1.08621739e-06,7.95364822e-10,-1.32290289e-07,2.28412959e-07,2.44361741e-06,3.40838123e-06,9.28359463e-10,-2.29903988e-09,-9.17070836e-06
9.42528573e-10,1.73300247e+00,9.80236870e-01,1.80000000e+00,1.76460881e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.80000120e+00,1.80000224e+00,1.80000000e+00,1.05918196e+00,1.05510507e+00,1.01407112e+00,1.80000013e+00,0.00000000e+00,1.02951821e+00,1.79999998e+00,1.80000000e+00,1.03413316e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.70934208e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,3.02197556e-07,-8.73631435e-10,-4.13177639e-07,1.15086508e-07,1.57746499e-07,-1.47017945e-07,1.06327306e-06,4.71261637e-07,-7.51025716e-10,-1.60512888e-07,4.44236243e-07,1.90144138e-06,2.26807242e-06,-8.85411361e-10,-2.73113423e-09,-6.80602249e-06
9.92919576e-10,1.76592269e+00,9.90921434e-01,1.80000000e+00,1.78183237e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79999957e+00,1.79999899e+00,1.80000000e+00,1.06736699e+00,1.06338887e+00,1.02426856e+00,1.79999852e+00,0.00000000e+00,1.04320838e+00,1.79999988e+00,1.80000000e+00,1.04635144e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.75416196e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.67092836e-07,9.16613457e-10,-2.43319481e-07,3.30320238e-07,3.37381864e-07,-7.46484005e-08,4.72547041e-07,5.81416895e-07,7.95564776e-10,-8.48849512e-08,3.49453738e-08,9.18755322e-07,1.28969641e-06,9.28040119e-10,-1.01222846e-09,-3.52478930e-06
1.09291958e-09,1.79238468e+00,1.00688503e+00,1.80000000e+00,1.79595537e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79999674e+00,1.79999314e+00,1.80000000e+00,1.07979195e+00,1.07595118e+00,1.03950633e+00,1.79999600e+00,0.00000000e+00,1.06219367e+00,1.79999999e+00,1.80000000e+00,1.06375149e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.78968370e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.58492494e-07,-8.75502845e-10,-2.40949197e-07,-1.09638245e-07,-5.85151282e-09,-9.30222411e-08,1.63715175e-07,-7.65333716e-08,-7.53402432e-10,-9.98379060e-08,2.25374259e-07,2.50077835e-07,1.31173011e-07,-8.87248687e-10,-7.56252505e-10,-9.01833269e-07
1.10000000e-09,1.79299101e+00,1.00780421e+00,1.80000000e+00,1.79627078e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.79999657e+00,1.79999375e+00,1.80000000e+00,1.08051647e+00,1.07668320e+00,1.04038209e+00,1.79999708e+00,0.00000000e+00,1.06321833e+00,1.79999988e+00,1.80000000e+00,1.06471409e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.79048527e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,9.06674497e-08,9.14915916e-10,-1.47703824e-07,2.23227412e-07,2.51476302e-07,-4.42621686e-08,5.91048619e-08,3.18314462e-07,7.96601581e-10,-5.07940284e-08,-7.62977999e-08,1.30356870e-07,3.21663830e-07,9.29085143e-10,1.88622049e-10,-7.68159648e-07
1.10137160e-09,1.79500475e+00,1.00858306e+00,1.80000000e+00,1.80944513e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.81427623e+00,1.80332943e+00,1.80000000e+00,1.07437482e+00,1.07099811e+00,1.03387218e+00,1.82209732e+00,0.00000000e+00,1.06313825e+00,1.82214150e+00,1.80000000e+00,1.05843785e+00,0.00000000e+00,4.93775757e-02,0.00000000e+00,1.80000000e+00,1.79079045e+00,1.75062242e+00,1.80000000e+00,1.80000000e+00,1.31039779e-04,2.38184057e-06,1.38768635e-05,1.41292250e-07,-1.13967685e-08,1.58814673e-05,7.51676370e-07,8.28555964e-06,2.44741398e-06,1.58321557e-05,-1.84839164e-04,-3.49188384e-05,4.44998053e-07,2.38146869e-06,2.46711647e-06,1.24824258e-05
1.10242440e-09,1.79707186e+00,1.00914710e+00,1.80000000e+00,1.81771602e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.82227495e+00,1.80664582e+00,1.80000000e+00,1.07059181e+00,1.06750185e+00,1.02980667e+00,1.83505366e+00,0.00000000e+00,1.06295726e+00,1.83509381e+00,1.80000000e+00,1.05433108e+00,0.00000000e+00,8.72782996e-02,0.00000000e+00,1.80000000e+00,1.79113278e+00,1.71272170e+00,1.80000000e+00,1.80000000e+00,1.28830804e-04,2.24404749e-06,1.54493860e-05,1.65328425e-07,5.58404038e-08,1.82000634e-05,9.95271084e-07,7.32478261e-06,2.35484804e-06,1.81634201e-05,-1.88624266e-04,-3.62149520e-05,6.50325428e-07,2.24387995e-06,2.36989300e-06,1.49272909e-05
1.10347720e-09,1.79929292e+00,1.00965848e+00,1.80000000e+00,1.82458239e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,0.00000000e+00,1.82900441e+00,1.81022861e+00,1.80000000e+00,1.06759645e+00,1.06473740e+00,1.02653482e+00,1.84609282e+00,0.00000000e+00,1.06288573e+00,1.84612626e+00,1.80000000e+00,1.05106897e+00,0.00000000e+00,1.25179024e-01,0.00000000e+00,1.80000000e+00,1.79152705e+00,1.67482098e+00,1.80000000e+00,1.80000000e+00,1.25936628e-04,1.91571453e-06,1.69250091e-05,2.67305476e-07,2.65745203e-07,2.02164674e-05,1.15251692e-06,6.15102748e-06,2.13419153e-06,2.01996941e-05,-1.91526902e-04,-3.45665766e-05,8.47656016e-07,1.91562876e-06,2.15994651e-06,1.63914407e-05
